id,communique,libelle_poste,libelle_emploi_rome,code_emploi_rome,numero,date_mis_en_ligne,libelle_collectivite,libelle_corps_grade,libelle_corps_grade_2,libelle_domaine,libelle_domaine_2,duree_residence_exigee,date_a_pourvoir,date_a_pourvoir_libelle,direction_libelle,direction_acronyme,service_libelle,lieu_travail,date_creation,date_cloture,presentation,emploi_resp,mission,activites_principales,activites_secondaires,conditions_particulieres,savoir,savoir_faire,comportements,commentaire_republication,contact,contact_telephone,contact_email,contact_secondaire,contact_secondaire_telephone,contact_secondaire_email,collectivite_nom_rh,collectivite_adresse_depot,collectivite_adresse_postale,collectivite_email,collectivitefax,statut,nb_postes_a_pourvoir,a_pourvoir_autre,url_pdf
65894,0,Chargé de projets vie scolaire et actions éducatives -  Mission d'un an renouvelable,,,26-1358,2026-09-11,Province Sud,attaché,professeur des écoles,,,,2027-01-15 11:00:00+11:00,date,Province Sud,PVS,,,2026-09-10 04:24:54+11:00,2026-10-02,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/719710c9887bbe62c32c9730fbc02db4/download/
64873,1,Conseiller(e) pédagogique- Inspection 4ème circonscription,"Coordinateur (de formateurs, de stages de formation professionnelle, pédagogique, de dispositif de formation)",K2102-1,26-64873/MPRH,2026-09-11,Nouvelle-Calédonie,professeur des écoles,instituteur,,,,2027-02-01 11:00:00+11:00,date,Direction de l'enseignement de la Nouvelle-Calédonie,DENC,4ème circonscription,Poindimié,2026-07-07 19:10:28+11:00,2026-10-02,,Conseiller pédagogique,"Présentation de la direction 
 La direction de l'enseignement de la Nouvelle-Calédonie est chargée :
- des programmes scolaires de l'école primaire publique, sous réserve de la compétence des provinces pour leur adaptation en fonction des réalités culturelles et linguistiques ;
- de la formation initiale et continue des maîtres de l'enseignement primaire public ;
- du contrôle pédagogique de l'enseignement primaire public, c'est à dire notamment de l'animation, de l'aide et de l'inspection pédagogiques dans les écoles publiques ;
La direction comprend, une antenne à Koné, un service pédagogique, un service administratif et financier, un service de la prévention du décrochage scolaire et 7 circonscriptions.

 La 4ème circonscription est située en Province Nord. Celle-ci exerce sur les communes de Hienghène,  Poindimié, Ponérihouen, Houaïlou, Kouaoua, Canala. Nakety, Pouebo. 

Missions : Placé  sous  l'autorité  de  l'inspecteur  de  l'enseignement  primaire  au  sein  de  la  4ème   circonscription, le  conseiller pédagogique est titulaire d'un CAFIPEMF (Certificat d'aptitude aux fonctions d'instituteur ou de professeur des écoles maître formateur), et détenteur de compétences avérées dans l'usage des technologies de l'information et de la communication pour l'enseignement (TICE). Il est souhaité qu'il porte un intérêt pour la formation ouverte à distance (FOAD).
Il inscrit son action dans le cadre du projet de service de la DENC et du programme de travail de la circonscription, validé par le directeur de l'enseignement de la Nouvelle-Calédonie.","Former les enseignants dans leurs pratiques professionnelles quotidiennes, en accompagnant en priorité les nouveaux nommés ;
- Concevoir et organiser des animations pédagogiques ;
- Assister les équipes enseignantes dans l'organisation et le fonctionnement des cycles pédagogiques, contribuer à la réalisation et au suivi des projets d'école ;
- Favoriser le développement des usages du numérique dans la mise en œuvre des programmes et du socle commun des connaissances et des compétences et promouvoir l'utilisation des nouvelles technologies en favorisant l'émergence de projets pédagogiques intégrant leur utilisation. 

Expertise pédagogique:
- Participer à l'élaboration des documents et outils d'accompagnement des nouveaux programmes ;
- Participer à la mise en œuvre des projets pédagogiques d'envergure ;
Caractéristique particulières de l'emploi : Les missions dévolues à l'agent recruté à Poindimié nécessitent des déplacements fréquents sur de longues distances
- Aider à l'intégration harmonieuse des TICE dans les stratégies d'apprentissage et d'enseignement ;
- Participer de manière secondaire à l'élaboration de sujets de concours et à certains jurys.

Activités secondaires : Activités secondaires : missions  et/ou  affectation ponctuelle sur une autre circonscription  en fonction des besoins de  la direction de l'enseignement.
 
Caractéristiques particulières de l'emploi : Les missions dévolues à l'agent recruté à Poindimié nécessitent des déplacements fréquents sur de longues distances.",,,"Titulaire d'un  CAFIPEMF (Certificat d'aptitude aux fonctions d'instituteur ou de professeur des écoles maître formateur)  ou vivement souhaité;
- Parfaite connaissance des programmes scolaires et culture pédagogique actualisée pour les 3 cycles de l'école primaire ;
- Bonne connaissance du système éducatif et de la répartition des compétences de l'enseignement en Nouvelle-Calédonie ;
- Bonne culture générale ;
- Disposer de bonnes connaissances des approches pédagogiques et didactiques ;
- Maîtriser les technologies de l'information et de la communication ;
- Bonne connaissance des TICE et de la FOAD.","Assister les équipes d'enseignants ;
- Organiser et mener des sessions de formation initiale et continue ;
- Concevoir des outils pédagogiques.","- Rigueur ;
- Sens de l'organisation ;
- Curiosité intellectuelle ;
- Qualités relationnelles ;
- Esprit d'équipe ;
- Sens de l'écoute ;
- Professionnalisme ;
- Capacité à rendre compte.",,Stéphane FONS,77 56 92,stephane.fons@gouv.nc,Christelle VARNEY,77 62 76,christelle.vraney@gouv.nc,la direction des ressources humaines et de la fonction publique de Nouvelle Calédonie,Bureaux 106 et 107 - Section recrutement - DRHFPNC - Centre administratif Jacques Iékawé - 1er étage - 18 avenue Paul Doumer - Centre-ville de Nouméa,B.P M2 - 98849 Nouméa cedex,drhfpnc.recrutement@gouv.nc,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/45d682dd56401ab883bea9b8814d8bf7/download/
65216,0,Conseiller(e) pédagogique-4ème circonscription-Poindimié,"Coordinateur (de formateurs, de stages de formation professionnelle, pédagogique, de dispositif de formation)",K2102-1,26-65216/MPRH,2026-09-11,Nouvelle-Calédonie,professeur des écoles,instituteur,,,,2027-01-01 11:00:00+11:00,vacant à partir du,Direction de l'enseignement de la Nouvelle-Calédonie,DENC,4ème circonscription,POINDIMIE,2026-07-29 03:21:01+11:00,2026-10-02,"La direction de l'enseignement de la Nouvelle-Calédonie est chargée :
- des programmes scolaires de l'école primaire publique, sous réserve de la compétence des provinces pour leur adaptation en fonction des réalités culturelles et linguistiques ;
- de la formation initiale et continue des maîtres de l'enseignement primaire public ;
- du contrôle pédagogique de l'enseignement primaire public, c'est à dire notamment de l'animation, de l'aide et de l'inspection pédagogiques dans les écoles publiques ;
La direction comprend, une antenne à Koné, un service pédagogique, un service administratif et financier, un service de la prévention du décrochage scolaire et 7 circonscriptions.

 La 4ème circonscription est située en Province Nord. Celle-ci exerce sur les communes de Hienghène,  Poindimié, Ponérihouen, Houaïlou, Kouaoua, Canala. Nakety, Pouebo.",Conseiller pédagogique,"Placé  sous  l'autorité  de  l'inspecteur  de  l'enseignement  primaire  au  sein  de  la  4ème   circonscription, le ou la  conseiller(e) pédagogique est titulaire d'un CAFIPEMF (Certificat d'aptitude aux fonctions d'instituteur ou de professeur des écoles maître formateur), et détenteur de compétences avérées dans l'usage des technologies de l'information et de la communication pour l'enseignement (TICE). Il est souhaité qu'il porte un intérêt pour la formation ouverte à distance (FOAD).
Il inscrit son action dans le cadre du projet de service de la DENC et du programme de travail de la circonscription, validé par la directrice de l'enseignement de la Nouvelle-Calédonie.","Former les enseignants dans leurs pratiques professionnelles quotidiennes, en accompagnant en priorité les nouveaux nommés ;
- Concevoir et organiser des animations pédagogiques ;
- Assister les équipes enseignantes dans l'organisation et le fonctionnement des cycles pédagogiques, contribuer à la réalisation et au suivi des projets d'école ;
- Favoriser le développement des usages du numérique dans la mise en œuvre des programmes et du socle commun des connaissances et des compétences et promouvoir l'utilisation des nouvelles technologies en favorisant l'émergence de projets pédagogiques intégrant leur utilisation. 

Expertise pédagogique:
- Participer à l'élaboration des documents et outils d'accompagnement des nouveaux programmes ;
- Participer à la mise en œuvre des projets pédagogiques d'envergure ;
Caractéristique particulières de l'emploi : Les missions dévolues à l'agent recruté  en résidence administrative à Poindimié nécessitent des déplacements fréquents sur de longues distances
- Aider à l'intégration harmonieuse des TICE dans les stratégies d'apprentissage et d'enseignement ;
- Assurer un reporting régulier à sa hiérarchie sur les activités conduites et les déplacements professionnels effectués via les outils de gestion de la direction;","- Participation à des jurys d'examen et/ou de concours, ou bien à leur préparation ;
- Missions et/ou affectation ponctuelle sur une circonscription en fonction des besoins de  la direction de l'enseignement;",Les missions dévolues à l'agent recruté à Poindimié nécessitent des déplacements fréquents sur de longues distances.,"Titulaire d'un  CAFIPEMF (Certificat d'aptitude aux fonctions d'instituteur ou de professeur des écoles maître formateur)  ;
- Parfaite connaissance des programmes scolaires et culture pédagogique actualisée pour les 3 cycles de l'école primaire ;
- Bonne connaissance du système éducatif et de la répartition des compétences de l'enseignement en Nouvelle-Calédonie ;
- Bonne culture générale ;
- Disposer de bonnes connaissances des approches pédagogiques et didactiques ;
- Maîtriser les technologies de l'information et de la communication ;
- Bonne connaissance des TICE et de la FOAD.","- Assister les équipes d'enseignants ;
- Organiser et mener des sessions de formation initiale et continue ;
- Concevoir des outils pédagogiques.","- Rigueur ;
- Sens de l'organisation ;
- Curiosité intellectuelle ;
- Qualités relationnelles ;
- Esprit d'équipe ;
- Sens de l'écoute ;
- Professionnalisme ;
- Capacité à rendre compte.",,Stéphane FONS,77 56 92,stephane.fons@gouv.nc,Sabine RIPOLL,23 95 90,denc.safco.rh@gouv.nc,la direction des ressources humaines et de la fonction publique de Nouvelle Calédonie,Bureaux 106 et 107 - Section recrutement - DRHFPNC - Centre administratif Jacques Iékawé - 1er étage - 18 avenue Paul Doumer - Centre-ville de Nouméa,B.P M2 - 98849 Nouméa cedex,drhfpnc.recrutement@gouv.nc,,PUBLIE,3,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/dd772301b96adbf03b1e728821411683/download/
65892,0,Agent d'entretien et d'exploitation,,,26-1356,2026-09-11,,ACDP-Grille rémunération 1-Sans diplôme,,,,,2026-11-06 11:00:00+11:00,date,,,,,2026-09-10 04:12:40+11:00,2026-10-02,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/b0cddfec27ba8203a656aedd656131d4/download/
65900,0,Agent d'entretien polyvalent (Koumac-Ouegoa),,,26-1364,2026-09-11,Province Nord,ACDP-Grille rémunération 2-Diplôme niveau V,,,,,2027-02-03 11:00:00+11:00,date,Province Nord,PVN,,,2026-09-10 04:44:15+11:00,2026-10-02,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/65548af24e361627e84af283ef258fbb/download/
65899,0,Adjoint(e) d'éducation -Koumac Dortoir garçons,,,26-1363,2026-09-11,Province Nord,adjoint d'éducation,,,,,2027-02-05 11:00:00+11:00,date,Province Nord,PVN,,,2026-09-10 04:41:04+11:00,2026-10-02,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/2bed6075ed603d09482cf4c7870bdca6/download/
65896,0,INFIRMIER EN PRATIQUE AVANCÉE - POUM,,,26-1360,2026-09-11,Province Nord,infirmier en soins généraux,,Infirmiers,,.,,autre,Province Nord,PVN,,,2026-09-10 04:32:35+11:00,2026-10-02,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,5,dès que possible,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/d3ac7372060ec7308ad616cd3a9ca084/download/
65877,0,1 Technicien(ne) de maintenance en informatique,,,26-1343,2026-09-11,Province des îles Loyauté,technicien,,Informatique,,au moins égale a 10 ans,,immédiatement,Province des îles Loyauté,PIL,,,2026-09-10 02:10:38+11:00,2026-10-02,,Inspecteur,,,,,,,,,,,,,,,"la direction de l'administration générale de la province des îles Loyauté, service des RH",Hôtel de la province des îles Loyauté à Wé - Lifou,BP 50 - 98820 WE LIFOU,dag-recrutement@loyalty.nc,45.51.30,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/542fc5290d15bcd0fdbdd4446491bbd0/download/
65501,0,Statisticien(ne),"Statisticien, Ingénieur statisticien",M1403-3,26-65501/MPRH,2026-09-11,Nouvelle-Calédonie,ingénieur,attaché,Statistiques,,Ingénieur 2e grade du domaine statistiques : au moins égale à 5 ans,,immédiatement,Direction du budget et des affaires financières,DBAF,"Service du support métier, de la statistique et de la prospective",Nouméa,2026-08-14 01:26:53+11:00,2026-10-02,"La direction du budget et des affaires financières a pour mission principale la préparation et l'exécution du budget de la Nouvelle-Calédonie ainsi que le suivi et le contrôle des établissements publics et des collectivités locales. La direction, composée de 63 agents, est amenée à évoluer fortement dans les années à venir.

D'une part, la Nouvelle-Calédonie est engagée dans une réforme de la gestion des finances publiques qui imposera de nombreux changements opérationnels et décisionnels. D'autre part, en lien avec cette réforme, la direction a vocation à se professionnaliser sur les métiers financiers pour apporter une véritable valeur ajoutée à la collectivité et ses décideurs en matière de prospective, d'analyse, d'évaluation des décisions financières.",Statisticien,"Le service support métier, de la statistique et de la prospective est composé de sept agents spécialisés et répartis en deux sections : 

1. La section de l'assistance et du support métier est en charge notamment du soutien aux utilisateurs des plateformes de gestion financière et des marchés publics. 

2. La section statistique et prospective est en charge notamment de la mise en place d'un système d'information décisionnel associé au développement d'un modèle de projection budgétaire et macroéconomique. 

Au sein de la section statistique et prospective, le statisticien(ne) contribue à l'exploitation et à l'analyse des données budgétaires, financières et économiques de la collectivité. Il participe à la production d'indicateurs, de tableaux de bord et d'analyses. Il contribue également au développement et à l'amélioration des outils de modélisation, de prévision et d'aide à la décision, en lien avec les besoins de la direction. Il participe ainsi à la structuration et au développement de la prospective économique, fiscale et budgétaire de la collectivité.","- Participer aux travaux de modélisation macroéconomique et budgétaire : utilisation et amélioration du modèle de prévision développé en interne, organisation de l'enquête de conjoncture, rédaction des notes de conjoncture locale et internationale, préparation du débat d'orientation budgétaire et rédaction du rapport.
- Développer la communication financière à destination des services de la DBAF, des directions et des élus via la production de tableaux de bords ou de rapports ;
- Produire des indicateurs de suivi et de performance ;
- Participer à l'amélioration du cadre d'évaluation de la gestion des finances publiques ;
- Participer de manière transverse à la réalisation des objectifs de la direction ;
- Répondre aux demandes particulières en lien avec ses activités.",,,"- Bac +5 en statistiques, méthodes quantitatives ou économie mention économétrie ;
- Maitrise des méthodes statistiques et de modélisation (R/Rstudio souhaité) ;
- Connaissance des méthodes d'évaluation des politiques publiques et des outils de gestion publique (finances et budget) ;
- Capacité à concevoir de tableaux de bord et outils de suivi.","Compétences techniques :
- Traitement et analyse avancée de données ;
- Maitrise des outils informatiques et logiciels statistiques ;
- Expérience significative (3 à 5 ans minimum) dans la conduite d'analyses statistiques avancées, le développement de modèles et la production d'indicateurs pour l'aide à la décision serait un plus.","- Bonnes qualités relationnelles et sens de la communication ;
- Organisation, rigueur et autonomie ;
- Capacité d'analyse, de synthèse et d'initiative ;
- Qualités rédactionnelles.",,TALAHA Audrey - Cheffe de service,25 60 09,audrey.talaha@gouv.nc,DEVEAUX Gwenaelle - Directrice adjointe,25 60 82,,la direction des ressources humaines et de la fonction publique de Nouvelle Calédonie,Bureaux 106 et 107 - Section recrutement - DRHFPNC - Centre administratif Jacques Iékawé - 1er étage - 18 avenue Paul Doumer - Centre-ville de Nouméa,B.P M2 - 98849 Nouméa cedex,drhfpnc.recrutement@gouv.nc,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/2f3fae48ddb2d5ed69f860520ac3d0cf/download/
65879,0,Chef du service des moyens généraux,,,26-1345,2026-09-11,Groupement insertion évolution professionnelles de Nouvelle-Calédonie,attaché,,,,,2027-01-01 11:00:00+11:00,date,Groupement insertion évolution professionnelles de Nouvelle-Calédonie,GIEP NC,,,2026-09-10 02:26:34+11:00,2026-10-02,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/30624af2482e745979beef731a4d03ff/download/
65883,0,Assistant(e) de direction/chargé(e) d'accueil à mi-temps,,,26-1348,2026-09-11,,adjoint administratif,,,,.,,immédiatement,,,,,2026-09-10 03:48:22+11:00,2026-10-02,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/a12e3450c26df60f606f40330942a8f5/download/
65891,0,1 instructeur patrimoine,,,26-1355,2026-09-11,,rédacteur d'administration générale,,,,,,immédiatement,,,,,2026-09-10 04:10:19+11:00,2026-10-02,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/b15935199d92fc1e751d9b2585803ff1/download/
65902,0,1 directeur de police municipale,,,26-1366,2026-09-11,,attaché d'administration générale,,,,,,autre,,,,,2026-09-10 04:49:39+11:00,2026-10-02,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,5,dès que possible,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/60986e43c56049830e91ed87e4a2341f/download/
65898,0,Adjoint d'éducation (dortoir garçon) - Internat de Canala,,,26-1362,2026-09-11,Province Nord,adjoint d'éducation,,,,,2027-02-09 11:00:00+11:00,date,Province Nord,PVN,,,2026-09-10 04:37:57+11:00,2026-10-02,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/dfb3b6a6c981ae5bafe57d5575317a93/download/
65934,0,2 Masseurs kinésithérapeutes,,,26-1368,2026-09-11,"Centre hospitalier territorial ""Gaston Bourret""",masseur kinésithérapeute,,Rééducation,,AU MOINS EGALE A 5 ANS,,autre,"Centre hospitalier territorial ""Gaston Bourret""",CHT,,,2026-09-11 22:17:58+11:00,2026-10-02,,Inspecteur,,,,,,,,,,,,,,,Direction des Ressources Humaines / Cellule recrutement,Direction des Ressources Humaines - Cellule recrutement - Médipôle Koutio,BP J5-98849 - Nouméa cedex,kelly.miloud@cht.nc,,PUBLIE,5,DECEMBRE 2026,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/c2bc0e89909b980ba33db217474b6370/download/
65887,0,Un professeur agrégé ou certifié en Génie-Electrique ou Sciences Industrielles de l'ingénieur et ingénierie électrique (courants forts),,,26-1352,2026-09-11,Université de Nouvelle-Calédonie,professeur des écoles,,,,,2027-01-25 11:00:00+11:00,date,Université de Nouvelle-Calédonie,UNC,,,2026-09-10 04:01:38+11:00,2026-10-02,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/00a9155da42f2ed5ba156ea5991e50f8/download/
65886,0,Un professeur agrégé ou certifié en Génie-Electrique ou Sciences Industrielles de l'ingénieur et ingénierie électrique (automatisme et informatique industrielle),,,26-1351,2026-09-11,Université de Nouvelle-Calédonie,professeur des écoles,,,,,2027-01-25 11:00:00+11:00,date,Université de Nouvelle-Calédonie,UNC,,,2026-09-10 03:58:46+11:00,2026-10-02,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/bae604a4cd0457272bf144121b691de3/download/
65933,0,1 Infirmier(ère) en pratique avancée - service oncologie/hématologie,,,26-1367,2026-09-11,"Centre hospitalier territorial ""Gaston Bourret""",aide-soignant,,Aide-soignant,,AU MOINS EGALE A 10 ANS,,immédiatement,"Centre hospitalier territorial ""Gaston Bourret""",CHT,,,2026-09-11 22:15:44+11:00,2026-10-02,,Inspecteur,,,,,,,,,,,,,,,Direction des Ressources Humaines / Cellule recrutement,Direction des Ressources Humaines - Cellule recrutement - Médipôle Koutio,BP J5-98849 - Nouméa cedex,kelly.miloud@cht.nc,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/41ab0f312c17b5593adfa9da8c54c751/download/
65882,0,Agent technique au parc provincial Zoologique et Forestier Michel Corbasson,,,26-1347,2026-09-11,Province Sud,technicien adjoint,,Economie rurale,,au moins égale a 10ans,2027-01-01 11:00:00+11:00,date,Province Sud,PVS,,,2026-09-10 03:45:30+11:00,2026-10-02,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/a4b165edbfbbb820b46107fc0dfea33c/download/
65881,0,2 Secrétaires comptables,,,26-1346,2026-09-11,,adjoint administratif,,,,,,immédiatement,,,,,2026-09-10 03:42:49+11:00,2026-10-02,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/e8a325bc9a793a57a87ad52669a2d920/download/
65888,0,1 Garde champêtre,,,23-1353,2026-09-11,,ACDP-Grille rémunération 2-Diplôme niveau V,,,,,2026-11-01 11:00:00+11:00,date,,,,,2026-09-10 04:04:11+11:00,2026-10-02,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/357f1cf7044191163e0215273dee17cf/download/
65893,0,Agent de gestion comptable et budgétaire,,,26-1357,2026-09-11,,attaché,,,,,,autre,,,,,2026-09-10 04:14:53+11:00,2026-10-02,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,5,DU 12/10/26 AU 11/03/27,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/5fae9230a75fb0b79ae7ad2ea7314b15/download/
65890,0,1 chef de section administrative et comptable,,,26-1354,2026-09-11,,rédacteur d'administration générale,,,,,,immédiatement,,,,,2026-09-10 04:07:59+11:00,2026-10-02,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/8d14c520d36716c29c523d70794a96e5/download/
65897,0,Agent de service en dortoir- Internat de Koumac,,,26-1361,2026-09-11,Province Nord,ACDP-Grille rémunération 1-Sans diplôme,,,,,2027-02-03 11:00:00+11:00,date,Province Nord,PVN,,,2026-09-10 04:35:49+11:00,2026-10-02,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/b596ff8b776c486ae24967028ea818d6/download/
65901,0,Chef cuisinier-  Internat de Canala,,,26-1365,2026-09-11,Province Nord,ACDP-Grille rémunération 2-Diplôme niveau V,,,,,2027-04-15 11:00:00+11:00,date,Province Nord,PVN,,,2026-09-10 04:46:55+11:00,2026-10-02,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/dfde51caeab061c6bbd082f07ac27bac/download/
65895,0,INFIRMIER EN PRATIQUE AVANCÉE - CANALA,,,26-1359,2026-09-11,Province Nord,infirmier en soins généraux,,Infirmiers,,au moins égale a 5 ans,,autre,Province Nord,PVN,,,2026-09-10 04:29:04+11:00,2026-10-02,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,5,dès que possible,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/875cb3bf3bb62df1151bde9eabdfdd4b/download/
63027,0,Contrôleur à la section contrôle TGC et programmation,"Agent d'assiette des impôts, Agent de constatation ou d'assiette des impôts",K1501-2,26-63027/MPRH,2026-09-07,Nouvelle-Calédonie,rédacteur,,,,,2026-05-01 11:00:00+11:00,vacant à partir du,Direction des services fiscaux,DSF,Service de la fiscalité professionnelle,"Hôtel des impôts 13 rue de la Somme, Nouméa",2026-03-26 00:45:08+11:00,2026-10-02,"La direction des services fiscaux, composée de treize services, est chargée d'asseoir, de contrôler et de recouvrer la plupart des impôts en vigueur en Nouvelle-Calédonie. Elle gère ainsi près de 76 % des recettes fiscales de la Nouvelle-Calédonie. Elle assure également une mission foncière, au travers de la gestion du domaine public et privé de la Nouvelle-Calédonie et de la publicité foncière, cette dernière ayant en charge notamment la taxe hypothécaire. Outre ces missions d'exécution, elle est chargée, dans le cadre de la politique poursuivie par le gouvernement de la Nouvelle-Calédonie, de l'élaboration de la législation fiscale ainsi que des mesures d'application.

Le service de la fiscalité professionnelle à l'impôt sur les sociétés (SFPro IS) est chargé des sociétés soumises à l'IS et activités métallurgiques et minières. Il assure l'assiette et le contrôle des différents impôts auxquels sont soumises ces personnes morales et l'instruction des demandes de remboursement de crédit TGC.","Chargé de l'assiette des impôts, droits et taxes",Au sein du service de la fiscalité des professionnels à l'impôt sur les sociétés le contrôleur assure l'instruction des demandes de remboursement des crédits de TGC et procède au contrôle approfondi de la TGC des sociétés et autres personnes morales gérées au sein du service. Il établit également les fiches de programmation destinées au service d'expertise et de contrôle et il traite les demandes de report de déficit dans le cadre des opérations de fusion.,"- Traiter les demandes de remboursement de crédit de TGC : vérification et demande d'information par rapport à la demande, rédaction des décisions y afférentes ;
- Assurer le contrôle approfondi de la TGC : établir les procédures de rectification et de bulletins de prise en charge, traiter des listes de contrôle établies par le service en liaison avec les gestionnaires de la section IS ;
- Traiter le contentieux des dossiers faisant suite aux demandes de remboursement de TGC ou aux procédures générées dans le cadre du contrôle ;
- Rédiger les fiches de programmation pour les besoins du controle sur place portant sur tout impôt et taxes gérés par le SFPRO IS en liaison avec les gestionnaires de la section IS.","- Traiter les demandes de report de déficit dans le cadre des opérations de fusion ;
- Assurer le renfort du secrétariat et de la section CTEP, à la demande ;
- Porter assistance à la CIS à la demande (accueil et renseignements des contribuables, gestion des documents.",,"- Formation initiale dans le domaine juridique et/ou comptable souhaitée,
- Techniques de rédaction administrative.","- Maîtriser les délais et anticiper les échéances,
- S'adapter aux évolutions (réglementation applicable, outils informatiques utilisés et organisation du service),
- Acquérir rapidement des connaissances techniques nouvelles (des actions de formation existent en interne),
- Accueillir et renseigner les contribuables,
- Maîtriser les outils bureautiques.","- Esprit d'analyse et de synthèse, aisance avec les chiffres,
- Méthode et sens de l'organisation,
- Respect des procédures (délais, formalismes etc...),
- Respect légal du secret professionnel,
- Curiosité intellectuelle,
- Diplomatie et sens du contact avec un public de professionnels,
- Sens du service public,
- Autonomie et rigueur,
- Sens du travail en équipe et de la solidarité.",,"M. Edmond ROSAIRE, chef du service de la fiscalité des professionnels à l'impôt sur les sociétés",25 76 51,edmond.rosaire@gouv.nc,,,,la direction des ressources humaines et de la fonction publique de Nouvelle Calédonie,Bureaux 106 et 107 - Section recrutement - DRHFPNC - Centre administratif Jacques Iékawé - 1er étage - 18 avenue Paul Doumer - Centre-ville de Nouméa,B.P M2 - 98849 Nouméa cedex,drhfpnc.recrutement@gouv.nc,,PUBLIE,3,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/65842d36adaeca30342b653d2d8250d0/download/
